Description,NES,p.adjust,cell_type,negLog_padjust
POSITIVE REGULATION OF PROTEIN PHOSPHORYLATION,1.747273229715795,2.548946288383021e-4,EC1.3,3.593639315925255
REGULATION OF HUMORAL IMMUNE RESPONSE,2.227041545501256,2.6186351665537005e-4,EC1.3,3.5819250041289776
NEUROINFLAMMATORY RESPONSE,2.232485040809654,2.753400529437635e-4,EC1.3,3.560130608413372
SUPEROXIDE METABOLIC PROCESS,2.2221280911774284,2.753400529437635e-4,EC1.3,3.560130608413372
POSITIVE REGULATION OF LIPID LOCALIZATION,2.168333478144269,3.07855812556126e-4,EC1.3,3.511652642178979
TRNA METABOLIC PROCESS,-2.09710428698339,3.1831982296154555e-4,EC1.3,3.497136315401142
INTERLEUKIN 8 PRODUCTION,2.2288948200062095,3.369560899789928e-4,EC1.3,3.4724266899960314
REGULATION OF B CELL PROLIFERATION,2.1847560936030876,3.372394119896259e-4,EC1.3,3.4720616766053944
RECEPTOR MEDIATED ENDOCYTOSIS,2.0163528541105062,3.7569104674478365e-4,EC1.3,3.4251691546722225
POSITIVE REGULATION OF NIK NF KAPPAB SIGNALING,2.1950321184663784,3.961973344595447e-4,EC1.3,3.402088450638474
POSITIVE REGULATION OF CALCIUM MEDIATED SIGNALING,2.22592391080867,4.108684430445492e-4,EC1.3,3.3862972136612597
NEGATIVE REGULATION OF INFLAMMATORY RESPONSE,2.0530370842935315,4.5379555811744397e-4,EC1.3,3.343139759430643
POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS,2.216833750865105,0.00045392275751757845,EC1.3,3.3430180432616736
SUPEROXIDE ANION GENERATION,2.198417142456439,4.8636620600837595e-4,EC1.3,3.313036608599537
POSITIVE REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY,2.195026559460181,5.859018808968895e-4,EC1.3,3.2321751077923997
REGULATION OF LYMPHOCYTE MIGRATION,2.1713060436399547,5.861567769274428e-4,EC1.3,3.2319862094970206
CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,2.2130705005335516,6.041260160441013e-4,EC1.3,3.2188724614380404
NATURAL KILLER CELL MEDIATED IMMUNITY,2.1962926455912823,6.678361779587687e-4,EC1.3,3.1753300580844623
NEGATIVE REGULATION OF CELL CELL ADHESION,2.063477584573033,6.724781369555103e-4,EC1.3,3.172321830513546
RIBOSOMAL SMALL SUBUNIT BIOGENESIS,-2.186533272267235,6.81960113444096e-4,EC1.3,3.166241025662732
TELOMERASE RNA LOCALIZATION,-2.2971811191935236,7.072969053499813e-4,EC1.3,3.1503982420905583
REGULATION OF LIPID LOCALIZATION,2.0487871084694693,7.458292683463237e-4,EC1.3,3.127360577756837
POSITIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,-2.2814120670283917,7.792589019352114e-4,EC1.3,3.1083182278201207
POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,2.0392975337159434,9.003301364506498e-4,EC1.3,3.045598212617706
NATURAL KILLER CELL ACTIVATION,2.1316189340107616,9.020795703368078e-4,EC1.3,3.0447551526642007
NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS,1.664027312407946,9.435236172558347e-4,EC1.3,3.025247224576404
DEFENSE RESPONSE TO SYMBIONT,1.9120777845985875,9.639680539376592e-4,EC1.3,3.015937358450368
SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION,1.7192507791146645,9.691768752849744e-4,EC1.3,3.0135969567466065
POSITIVE REGULATION OF MACROPHAGE MIGRATION,2.163439111806147,0.0010130761912415986,EC1.3,2.9943578910745936
REGULATION OF SMOOTHENED SIGNALING PATHWAY,-2.2915297528263565,0.0010230430956476206,EC1.3,2.9901060712656107
REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,2.047803636452244,0.001036597401263193,EC1.3,2.9843898842659935
REGULATION OF METAL ION TRANSPORT,1.898003813776706,0.0010515004741301702,EC1.3,2.9781905271506792
DENDRITIC CELL DIFFERENTIATION,2.1240096135528446,0.0010564041965702856,EC1.3,2.9761698822249603
POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,1.913802928873737,0.001066036147384101,EC1.3,2.9722280689086102
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS,2.1332377079901272,0.00106774808399846,EC1.3,2.9715311992124405
REGULATION OF MACROPHAGE MIGRATION,2.1181086412646457,0.001093650804468379,EC1.3,2.961121323250236
ION TRANSMEMBRANE TRANSPORT,1.6894435863625306,0.001096851551476924,EC1.3,2.9598521461143963
PEPTIDE BIOSYNTHETIC PROCESS,-1.5621087300525751,0.0011029571776259542,EC1.3,2.9574413487400184
CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,2.1383865960256383,0.0011100726841199566,EC1.3,2.9546485840252665
CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,2.096502939906285,0.0011922080612094897,EC1.3,2.9236479459799827
RESPONSE TO VIRUS,1.794092785204719,0.0012175026106594148,EC1.3,2.9145300988658844
POSITIVE REGULATION OF CELL POPULATION PROLIFERATION,1.6166281738197108,0.0012339479124097914,EC1.3,2.9087031724182104
POSITIVE REGULATION OF B CELL ACTIVATION,2.075294017712633,0.001243109786869362,EC1.3,2.9054905143784406
POSITIVE REGULATION OF CELL KILLING,2.1205747693124266,0.0012587521607480344,EC1.3,2.9000597709367226
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,-2.277612999346848,0.0012751800375744899,EC1.3,2.8944284945984515
LIPID CATABOLIC PROCESS,1.9237951045693125,0.0012823343764426553,EC1.3,2.8919987151377455
CALCIUM ION TRANSMEMBRANE TRANSPORT,1.9644182805112131,0.0012974714971934467,EC1.3,2.8869021739400598
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,2.0836472211848216,0.0013870486269823368,EC1.3,2.8579083132166123
REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,1.7490367452277893,0.0014073613648206281,EC1.3,2.8515943754881867
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY,2.146925800403654,0.0014370847945382877,EC1.3,2.8425176057602712
POSITIVE REGULATION OF CATION CHANNEL ACTIVITY,2.109135006026586,0.0014601860729634842,EC1.3,2.8355917981113334
RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION,-1.8791481427922012,0.0015103136254087264,EC1.3,2.820932859566795
POSITIVE REGULATION OF INTERLEUKIN 12 PRODUCTION,2.136925147248712,0.0016162937332515474,EC1.3,2.7914797109264824
REGULATION OF T CELL MEDIATED IMMUNITY,2.110018056386012,0.0016162937332515474,EC1.3,2.7914797109264824
RESPONSE TO LIPID,1.6175418502397516,0.0016252557165139423,EC1.3,2.789078297741277
REGULATION OF MAST CELL ACTIVATION,2.141095332524115,0.0016623144283088225,EC1.3,2.7792868255796104
INTEGRIN MEDIATED SIGNALING PATHWAY,2.051416960903477,0.0016699784045092515,EC1.3,2.7772891449381096
T CELL PROLIFERATION,1.9254668312318415,0.001720427636571583,EC1.3,2.764363589650767
NEGATIVE REGULATION OF SECRETION,2.0303496083036747,0.0017512031701912224,EC1.3,2.756663465239058
REGULATION OF ALPHA BETA T CELL ACTIVATION,2.069596247860056,0.0017897104897899303,EC1.3,2.747217216425488
REGULATION OF ION TRANSMEMBRANE TRANSPORT,1.8598762819165089,0.001798658262275371,EC1.3,2.745051342994791
POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,1.5329567560333892,0.0018352263205653945,EC1.3,2.736310370805961
POSITIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,2.0483600292242716,0.0018979324299711392,EC1.3,2.7217192533486863
MULTICELLULAR ORGANISMAL HOMEOSTASIS,1.7552175221119997,0.0019171670044119853,EC1.3,2.717340054083084
REGULATION OF NITRIC OXIDE METABOLIC PROCESS,2.0852867087170996,0.0019885628079975063,EC1.3,2.7014606874358775
POSITIVE REGULATION OF KINASE ACTIVITY,1.7394595863779934,0.0020074384246837724,EC1.3,2.697357767210023
REGULATION OF ANATOMICAL STRUCTURE SIZE,1.7497397815627944,0.002085007961098475,EC1.3,2.680892282438647
NIK NF KAPPAB SIGNALING,1.9387246748231162,0.002092830987319364,EC1.3,2.6792658429648775
VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,2.100045816490866,0.0021825724353471583,EC1.3,2.6610313339914464
HEMOSTASIS,1.897767109531326,0.002234965528051094,EC1.3,2.650729171007501
NEGATIVE REGULATION OF MAPK CASCADE,1.932385817233859,0.0022458731242498333,EC1.3,2.648614781910079
INORGANIC ION TRANSMEMBRANE TRANSPORT,1.6519331301997666,0.0022458731242498333,EC1.3,2.648614781910079
NEGATIVE REGULATION OF CELL POPULATION PROLIFERATION,1.6225747466413625,0.0022458731242498333,EC1.3,2.648614781910079
LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,2.0927728004146635,0.0023444043358948883,EC1.3,2.629967484077024
T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,2.03874352694812,0.002478856685177404,EC1.3,2.6057485811933794
FC EPSILON RECEPTOR SIGNALING PATHWAY,2.0831533971776652,0.0025671250689228205,EC1.3,2.5905529722245926
REGULATION OF CALCIUM MEDIATED SIGNALING,2.0556345622406713,0.0025855328459759488,EC1.3,2.5874499406861493
MACROPHAGE CHEMOTAXIS,2.1018210268193847,0.002648246755040487,EC1.3,2.5770415511961984
REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION,1.7698224171075134,0.002648246755040487,EC1.3,2.5770415511961984
BLOOD VESSEL MORPHOGENESIS,1.6696144573714045,0.002648246755040487,EC1.3,2.5770415511961984
POSITIVE REGULATION OF LYMPHOCYTE MIGRATION,2.0719635528845957,0.0027904839594631923,EC1.3,2.554320469594783
POSITIVE REGULATION OF INNATE IMMUNE RESPONSE,1.9683529221969307,0.0028331920787542856,EC1.3,2.54772398110424
PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,2.095438798960891,0.002842504659534431,EC1.3,2.5462988147287295
DEFENSE RESPONSE TO GRAM POSITIVE BACTERIUM,2.085971026709852,0.0028944359790487265,EC1.3,2.5384360519888185
CELLULAR RESPONSE TO AMYLOID BETA,2.0421584229538947,0.002986431299769774,EC1.3,2.5248474713652826
RESPONSE TO AMYLOID BETA,2.0421584229538947,0.002986431299769774,EC1.3,2.5248474713652826
REGULATION OF TRANSMEMBRANE TRANSPORT,1.7313176993895758,0.0029983769394925914,EC1.3,2.5231137709369365
POSITIVE REGULATION OF LIPID TRANSPORT,2.0142040912771546,0.003107196460877941,EC1.3,2.5076312864367574
VIRAL LIFE CYCLE,1.7809056598330075,0.003182504283490891,EC1.3,2.497231003135358
REGULATION OF EXOCYTOSIS,1.9401834182821596,0.0032629810470212388,EC1.3,2.486385448798088
PROTEIN FOLDING,-1.89535967722261,0.0032826596014355674,EC1.3,2.483774149522494
TRNA PROCESSING,-1.994826989453376,0.0033344981523554347,EC1.3,2.4769695188877217
REACTIVE NITROGEN SPECIES METABOLIC PROCESS,2.0300262108637357,0.003354175811973262,EC1.3,2.4744141772192827
ALPHA BETA T CELL DIFFERENTIATION,1.9871615039334851,0.0034642101471959452,EC1.3,2.460395770523244
SMOOTHENED SIGNALING PATHWAY,-2.070170111753566,0.003487551508427638,EC1.3,2.4574793694787185
REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,2.032455849245663,0.003573572149205326,EC1.3,2.4468974452165337
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS,2.016138057995081,0.003573572149205326,EC1.3,2.4468974452165337
MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,2.0007092336725787,0.003573572149205326,EC1.3,2.4468974452165337
NEGATIVE REGULATION OF CELL ADHESION,1.817296261404072,0.0037944574133609603,EC1.3,2.42085031706238
REGULATION OF T CELL PROLIFERATION,1.936333829536473,0.003890016501457945,EC1.3,2.4100485563923053
CIRCULATORY SYSTEM PROCESS,1.6863575081415811,0.003928283251825633,EC1.3,2.405797204624976
REGULATION OF TOLL LIKE RECEPTOR SIGNALING PATHWAY,1.9864016583637356,0.004047499307832654,EC1.3,2.3928132168437632
REGULATION OF GRANULOCYTE CHEMOTAXIS,2.045405386290389,0.004266211811327813,EC1.3,2.369957586250095
NEGATIVE REGULATION OF EXOCYTOSIS,2.0219370541471826,0.004266211811327813,EC1.3,2.369957586250095
T CELL CYTOKINE PRODUCTION,2.0205483621296443,0.0043395565776053495,EC1.3,2.3625546450814205
REGULATION OF MACROPHAGE ACTIVATION,2.010542621771177,0.004402588448491804,EC1.3,2.3562919102485758
POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,2.0195507334941176,0.0044206414581900114,EC1.3,2.3545147076781747
ANIMAL ORGAN MORPHOGENESIS,-1.4887605063343206,0.004421715658693375,EC1.3,2.3544091884490377
NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS,1.9942220821734136,0.004430453998723342,EC1.3,2.3535517683507887
POSITIVE REGULATION OF INTERLEUKIN 10 PRODUCTION,2.0450397685083335,0.004447033613770989,EC1.3,2.3519295878391056
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,2.050802639138655,0.004448995691063259,EC1.3,2.3517380148741975
CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS,2.045062446499735,0.004522747846445964,EC1.3,2.3445976244914766
POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY,2.041238736944036,0.004613129097655466,EC1.3,2.3360043915623634
CALCIUM ION TRANSPORT INTO CYTOSOL,1.9708148346634224,0.004695619478030752,EC1.3,2.328307104538847
MATURATION OF 5 8S RRNA,-2.110863870597406,0.004777546947087999,EC1.3,2.320795036609719
NEGATIVE REGULATION OF CELL KILLING,2.012334126390785,0.0048259575564156025,EC1.3,2.3164165019663034
CYTOSOLIC CALCIUM ION TRANSPORT,1.9139286372765274,0.004935367221472701,EC1.3,2.3066805276294295
TRANSMEMBRANE TRANSPORT,1.5043438188993095,0.005033215077149574,EC1.3,2.2981545111241193
NEGATIVE REGULATION OF ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,2.0274090989514844,0.005221089344293168,EC1.3,2.2822388749943183
NEPHRON MORPHOGENESIS,-2.1227653159135405,0.005250285451475027,EC1.3,2.2798170839025484
NEGATIVE REGULATION OF REGULATED SECRETORY PATHWAY,2.0277676845239445,0.005250285451475027,EC1.3,2.2798170839025484
ASTROCYTE DEVELOPMENT,1.9961536308446906,0.005250285451475027,EC1.3,2.2798170839025484
POSITIVE REGULATION OF B CELL PROLIFERATION,1.9879538724887071,0.005250285451475027,EC1.3,2.2798170839025484
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,1.5257667749502015,0.005250285451475027,EC1.3,2.2798170839025484
POSITIVE REGULATION OF NEURON DEATH,1.9493954672209803,0.005322600102117007,EC1.3,2.273876162038398
PHOSPHOLIPID CATABOLIC PROCESS,2.0361024606560822,0.005343187127206088,EC1.3,2.27219961584331
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,2.0063173364672817,0.005474155920209669,EC1.3,2.261682836753754
POSITIVE REGULATION OF LIPID METABOLIC PROCESS,1.9099816973401382,0.005474155920209669,EC1.3,2.261682836753754
POSITIVE REGULATION OF PROTEIN KINASE ACTIVITY,1.6550703608742696,0.005474155920209669,EC1.3,2.261682836753754
NEGATIVE REGULATION OF CHEMOTAXIS,2.023365009671627,0.005479859712208062,EC1.3,2.26123055958019
REGULATION OF ENDOCYTOSIS,1.8228199955770295,0.005498768173303221,EC1.3,2.2597345896793652
CELL ADHESION MEDIATED BY INTEGRIN,2.0022370380864474,0.005504194092427596,EC1.3,2.259306260131545
NON MEMBRANE BOUNDED ORGANELLE ASSEMBLY,-1.6279667752767257,0.005530928849135499,EC1.3,2.257201928337305
MATURE B CELL DIFFERENTIATION,1.9794976086426141,0.005581441243424567,EC1.3,2.2532536427745806
PROTEIN KINASE B SIGNALING,1.8302460337008202,0.005801506010355531,EC1.3,2.236459253490991
NERVOUS SYSTEM PROCESS,1.6152374946359302,0.005801506010355531,EC1.3,2.236459253490991
RESPIRATORY SYSTEM DEVELOPMENT,-1.886142585920546,0.00594767445237743,EC1.3,2.225652810729327
POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS,1.9843515072309763,0.0060556787151772725,EC1.3,2.217837174447055
CELLULAR RESPONSE TO LIPID,1.581787241825507,0.006165820892048618,EC1.3,2.210009095036808
TOLL LIKE RECEPTOR 4 SIGNALING PATHWAY,2.0139138497437123,0.006210905589007142,EC1.3,2.206845072345958
MESONEPHRIC TUBULE MORPHOGENESIS,-2.13338690488758,0.006227679883075272,EC1.3,2.2056737192553326
NEGATIVE REGULATION OF LEUKOCYTE MIGRATION,2.0101185676472104,0.006227679883075272,EC1.3,2.2056737192553326
ANTIMICROBIAL HUMORAL RESPONSE,1.9657448116530407,0.006227679883075272,EC1.3,2.2056737192553326
SIGNAL RELEASE,1.7021259572016083,0.006227679883075272,EC1.3,2.2056737192553326
VASCULATURE DEVELOPMENT,1.5424170826441148,0.006227679883075272,EC1.3,2.2056737192553326
NEUTRAL LIPID METABOLIC PROCESS,1.935858096990078,0.0062819850813363365,EC1.3,2.2019030993130313
MICROTUBULE CYTOSKELETON ORGANIZATION,-1.5644393325337511,0.0062819850813363365,EC1.3,2.2019030993130313
POSITIVE REGULATION OF SECRETION,1.7913815612330488,0.006298534940659466,EC1.3,2.200760457082991
POSITIVE REGULATION OF RECEPTOR MEDIATED ENDOCYTOSIS,1.9723239430693011,0.0064959241130921885,EC1.3,2.187359057267161
MATURATION OF LSU RRNA,-2.122496290076392,0.0065096803814595205,EC1.3,2.1864403343159964
T CELL MEDIATED CYTOTOXICITY,1.9974829524983566,0.0065096803814595205,EC1.3,2.1864403343159964
CELLULAR RESPONSE TO RETINOIC ACID,-2.099694823247657,0.006557689867687739,EC1.3,2.1832491262358418
HETEROTYPIC CELL CELL ADHESION,1.994037009725811,0.006557689867687739,EC1.3,2.1832491262358418
POSITIVE REGULATION OF TRANSPORTER ACTIVITY,1.9840935289210548,0.006573898404060913,EC1.3,2.1821770119819077
MESENCHYME DEVELOPMENT,-1.7144511278605254,0.006616628689373341,EC1.3,2.1793632363222306
POSITIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,1.905612709892828,0.006622588995287616,EC1.3,2.1789721968808435
INTERFERON BETA PRODUCTION,1.9374268354513915,0.006640381808976604,EC1.3,2.1778069488301006
POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING,1.9032118339340072,0.006640381808976604,EC1.3,2.1778069488301006
TYPE I INTERFERON PRODUCTION,1.8828075726570155,0.006640381808976604,EC1.3,2.1778069488301006
NEGATIVE REGULATION OF GENE EXPRESSION,1.4723648580327902,0.006640381808976604,EC1.3,2.1778069488301006
REGULATION OF PHOSPHOLIPASE ACTIVITY,1.906077310830945,0.006767658518666314,EC1.3,2.1695615629714506
CELL JUNCTION DISASSEMBLY,1.9931081094991965,0.006876331086333658,EC1.3,2.1626432207711894
MAINTENANCE OF LOCATION,1.7757223358225742,0.006876331086333658,EC1.3,2.1626432207711894
NEGATIVE REGULATION OF LOCOMOTION,1.7047771129017524,0.006876331086333658,EC1.3,2.1626432207711894
COLUMNAR CUBOIDAL EPITHELIAL CELL DEVELOPMENT,-2.025152929337465,0.006920200898019639,EC1.3,2.1598812975035173
REGULATION OF LIPID STORAGE,1.9835124049198722,0.006988737493012014,EC1.3,2.155601271942461
TEMPERATURE HOMEOSTASIS,1.8461645410998655,0.007012500509898598,EC1.3,2.15412709415701
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,1.8901149028662978,0.007212760919906124,EC1.3,2.1418984630527347
BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION,1.723840103558003,0.0072306566172836255,EC1.3,2.1408222625512985
PROTEIN LOCALIZATION TO CHROMOSOME TELOMERIC REGION,-2.0659781591115682,0.007266237197571572,EC1.3,2.1386904292210254
RESPONSE TO ETHANOL,1.9258993613172042,0.007266237197571572,EC1.3,2.1386904292210254
REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,1.9581976586403254,0.007354368697037297,EC1.3,2.133454601408278
POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN,1.9443926337162625,0.007357548040998978,EC1.3,2.1332668934998233
MUSCLE ADAPTATION,1.910445332857008,0.007357548040998978,EC1.3,2.1332668934998233
INOSITOL LIPID MEDIATED SIGNALING,1.8475194730582303,0.007357548040998978,EC1.3,2.1332668934998233
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE,-1.8930153848722457,0.007439779687665858,EC1.3,2.128439924917519
ADENYLATE CYCLASE MODULATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1.8407404823888143,0.007452510711192921,EC1.3,2.127697391100949
POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,1.97349264993302,0.007588291454860787,EC1.3,2.1198559968652266
POSITIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS,1.9116938757638862,0.0077428187937591,EC1.3,2.1111009044703417
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,1.8682242463091923,0.007811331287638507,EC1.3,2.1072749428700095
EPITHELIAL TUBE MORPHOGENESIS,-1.6494498115507226,0.007841094227491999,EC1.3,2.1056233271367564
REGULATION OF SYSTEM PROCESS,1.6479116861935705,0.008080741146978638,EC1.3,2.092548804908361
TRANSCRIPTION BY RNA POLYMERASE I,-2.0151567189830746,0.008177448141924226,EC1.3,2.087382201314575
DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM,1.982418687864234,0.008195080353177875,EC1.3,2.0864467837932175
DETECTION OF BIOTIC STIMULUS,1.9665577001368049,0.00905129730049214,EC1.3,2.0432891699586584
INTERFERON GAMMA PRODUCTION,1.9051885001623006,0.009081474744972846,EC1.3,2.041843620465952
REGULATION OF BODY FLUID LEVELS,1.700184762739603,0.00924586557254604,EC1.3,2.034052425144733
REGULATION OF PEPTIDASE ACTIVITY,1.6329940755202872,0.009263871801331576,EC1.3,2.0332074635863626
MORPHOGENESIS OF EMBRYONIC EPITHELIUM,-1.8668563898549781,0.009342545292391044,EC1.3,2.029534788026056
CYTOPLASMIC TRANSLATION,-1.8322568145228977,0.009512786876943038,EC1.3,2.021692233012991
KIDNEY MORPHOGENESIS,-2.0234953721171363,0.00976658182632801,EC1.3,2.010257406978279
VIRAL PROCESS,1.6008627832880957,0.010099724426956025,EC1.3,1.9956904758693466
REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS,1.9079478947728385,0.010239930008499308,EC1.3,1.9897030118197987
ICOSANOID METABOLIC PROCESS,1.8942604080597238,0.010310616988298622,EC1.3,1.9867153457158904
EPITHELIUM DEVELOPMENT,-1.3878491860166071,0.010514548744045091,EC1.3,1.9782093613206468
POSITIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,1.9641038805933877,0.01051737052078063,EC1.3,1.9780928258720907
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS,-1.9748834081045055,0.01071797183201011,EC1.3,1.9698873886638055
REGULATION OF CELL SHAPE,1.7799816495188776,0.010791508835605743,EC1.3,1.9669178293517517
REGULATION OF MONOOXYGENASE ACTIVITY,1.9114585729501294,0.010923069866303882,EC1.3,1.9616552884966083
ORGANIC HYDROXY COMPOUND TRANSPORT,1.803801602801053,0.010951693331957087,EC1.3,1.9605187257673737
EAR DEVELOPMENT,-1.860199996667411,0.011137437907870282,EC1.3,1.9532147041756727
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS,-1.6353926098307172,0.011155253496627979,EC1.3,1.9525205561792638
REGULATION OF VASCULATURE DEVELOPMENT,1.7188853739630252,0.01116972450463738,EC1.3,1.9519575383965904
MICROTUBULE BASED PROCESS,-1.4191880812035447,0.01116972450463738,EC1.3,1.9519575383965904
COLUMNAR CUBOIDAL EPITHELIAL CELL DIFFERENTIATION,-1.9623948175391606,0.011770729969800352,EC1.3,1.929196603254621
MATURATION OF SSU RRNA,-1.9946845860311535,0.012112517417138762,EC1.3,1.9167655854489747
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I,1.9095667721023568,0.012266057867059331,EC1.3,1.911294990791093
RESPONSE TO RETINOIC ACID,-1.877470144371544,0.01246259265121764,EC1.3,1.9043915999731271
TYROSINE PHOSPHORYLATION OF STAT PROTEIN,1.8405511547239295,0.012785164214498658,EC1.3,1.893293689460672
SPINAL CORD DEVELOPMENT,-1.9649989575873672,0.012874537567354497,EC1.3,1.890268361164669
REGULATION OF LIPID TRANSPORT,1.8558409956042128,0.013025088482713342,EC1.3,1.8852193177463938
INTERMEMBRANE LIPID TRANSFER,1.8951040142518774,0.013121558753956689,EC1.3,1.8820145705982112
ESTABLISHMENT OF PROTEIN LOCALIZATION TO TELOMERE,-1.9276893725524662,0.013155173202142089,EC1.3,1.8809034295821263
T CELL MIGRATION,1.8698124716859839,0.013155173202142089,EC1.3,1.8809034295821263
POSITIVE REGULATION OF T CELL PROLIFERATION,1.9013936118536274,0.013476347791466295,EC1.3,1.870427789471445
NEGATIVE REGULATION OF HEMOPOIESIS,1.847653724251103,0.013776825934823256,EC1.3,1.860850828710996
AMIDE BIOSYNTHETIC PROCESS,-1.3856809708896543,0.013937447760494734,EC1.3,1.8558167474012273
POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY,1.896314853360258,0.014292574611468782,EC1.3,1.8448895319620648
PHOSPHATIDYLINOSITOL METABOLIC PROCESS,1.74954941009843,0.014292574611468782,EC1.3,1.8448895319620648
NEGATIVE REGULATION OF HYDROLASE ACTIVITY,1.6859543027476098,0.014292574611468782,EC1.3,1.8448895319620648
CELL CELL SIGNALING,1.3972155466569347,0.014292574611468782,EC1.3,1.8448895319620648
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,1.9385710602138868,0.014307500971322565,EC1.3,1.844436215935735
RIBOSOME ASSEMBLY,-1.936661772641842,0.01461945162223089,EC1.3,1.835068917522189
NEGATIVE REGULATION OF B CELL ACTIVATION,1.9315952230231959,0.014713311707837847,EC1.3,1.8322895642157475
CORTICAL CYTOSKELETON ORGANIZATION,1.8686310440326481,0.014813326623979602,EC1.3,1.8293474011544302
APPENDAGE MORPHOGENESIS,-1.822366868657096,0.014957265823859917,EC1.3,1.825147787897687
CELLULAR RESPONSE TO TOXIC SUBSTANCE,1.7883707081914384,0.014990643484960429,EC1.3,1.8241797243252125
REGULATION OF LIPID KINASE ACTIVITY,1.8841881722389964,0.015112235742858974,EC1.3,1.8206712802699017
GLYCEROLIPID METABOLIC PROCESS,1.6601860115005904,0.015136574755109235,EC1.3,1.819972389912072
LIPID STORAGE,1.8628733197179863,0.015388796321586165,EC1.3,1.8127953484165267
NEGATIVE REGULATION OF TOLL LIKE RECEPTOR SIGNALING PATHWAY,1.9155248679528163,0.015440352965342926,EC1.3,1.811342775946616
ACTIN FILAMENT ORGANIZATION,1.550275774609765,0.015440352965342926,EC1.3,1.811342775946616
NEGATIVE REGULATION OF MAP KINASE ACTIVITY,1.8191900778908843,0.01571855624276301,EC1.3,1.803587346629703
NEURON DEATH,1.6099426712800238,0.016180579040125095,EC1.3,1.7910059407316923
RESPONSE TO WOUNDING,1.5528346678703993,0.016180579040125095,EC1.3,1.7910059407316923
