p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.1140323930267374e-283,3.761513165270756,1,0.63,6.016933389806262e-279,Neutrophils,Srgn
8.336071400464627e-283,1.469879032891229,0.542,0.084,1.6106957159977752e-278,Neutrophils,Gadd45a
1.1854263530345068e-276,2.5010791579470655,0.965,0.415,2.290480799333274e-272,Neutrophils,Tpd52
4.141251206329017e-272,2.3667299192665956,0.967,0.388,8.001725580868927e-268,Neutrophils,Ptprc
3.0413163581411917e-270,1.8336594493536738,0.596,0.108,5.876431467200411e-266,Neutrophils,Il1rap
4.3835030901188346e-266,1.0756329697306808,0.448,0.058,8.469804670727612e-262,Neutrophils,Orai2
9.999749305853315e-263,2.592184480133089,1,0.535,1.9321515608769776e-258,Neutrophils,Tyrobp
4.542590596411531e-261,1.2304152176238823,0.559,0.093,8.777193550386361e-257,Neutrophils,Gm34084
1.962000089840284e-250,1.6605222235087638,0.805,0.224,3.7909765735893965e-246,Neutrophils,Rac2
7.927259306273522e-250,2.46364624735221,0.955,0.457,1.53170504315817e-245,Neutrophils,Btg1
4.396443446038354e-245,1.7021848608697367,0.81,0.232,8.494808026435307e-241,Neutrophils,Ptafr
3.3620051798776763e-242,0.4048544425265586,0.254,0.019,6.496066408559646e-238,Neutrophils,Cd244a
9.03378941110124e-240,2.303499364966695,1,0.826,1.7455087900129817e-235,Neutrophils,Mcl1
1.4421249992098937e-238,2.7442737667941977,1,0.819,2.7864739234733565e-234,Neutrophils,S100a11
1.906614688829791e-237,1.6808382420778845,0.512,0.084,3.683960901756922e-233,Neutrophils,Osm
1.0760679099673938e-234,2.491607527305536,0.873,0.341,2.0791784156389985e-230,Neutrophils,Entpd1
5.949352136006097e-234,2.3253209235941616,0.988,0.633,1.149533819719098e-229,Neutrophils,Fxyd5
7.445780445526482e-232,1.7090278779082906,0.702,0.17,1.438673697684627e-227,Neutrophils,Cxcr4
5.148154151557898e-230,1.310080055406605,0.441,0.064,9.947263451640172e-226,Neutrophils,Gm43661
1.5089791885727016e-229,2.0210338453392596,0.958,0.439,2.915649588160174e-225,Neutrophils,Lcp1
6.897440264876325e-229,1.0389329899379622,0.498,0.083,1.3327234079794036e-224,Neutrophils,Themis2
1.599621959343484e-228,2.247823334247104,0.894,0.34,3.0907895498434797e-224,Neutrophils,Pim1
2.112302231404505e-228,1.0687865206110652,0.498,0.084,4.0813903715197845e-224,Neutrophils,2310001H17Rik
1.664843196395013e-226,0.7482058030588048,0.39,0.049,3.216810024074444e-222,Neutrophils,Sfxn5
1.7252896486605215e-225,1.7929629973638055,0.819,0.267,3.3336046591418596e-221,Neutrophils,Ncf2
1.8644489981640922e-224,2.622696029695151,0.859,0.345,3.602488354252659e-220,Neutrophils,Antxr2
1.5778604049404363e-219,2.4305995323968377,0.815,0.263,3.0487418744259107e-215,Neutrophils,Alcam
1.2819432233918438e-218,1.64825022516455,0.876,0.291,2.4769706962377205e-214,Neutrophils,Coro1a
1.1124936562885941e-217,1.8103294395275658,0.843,0.275,2.1495602426808217e-213,Neutrophils,Lilr4b
5.661541849670689e-213,2.4120874182515744,0.998,0.849,1.0939231161933707e-208,Neutrophils,Cebpb
7.493873165597074e-212,1.7749870467031168,0.847,0.303,1.4479661730566665e-207,Neutrophils,Lsp1
5.555705108216895e-209,1.4103023706143158,0.509,0.095,1.0734733410096684e-204,Neutrophils,Stx11
7.633966818961231e-208,1.9100207058721808,0.977,0.635,1.4750350687596892e-203,Neutrophils,Litaf
3.9821380112045006e-207,1.3014862430917193,0.594,0.131,7.694287065249336e-203,Neutrophils,Lpcat2
1.0831780301029184e-204,1.3993081881629976,0.62,0.149,2.092916589764859e-200,Neutrophils,Plk3
5.735208450672726e-203,1.9708768210748109,0.768,0.254,1.1081569768389841e-198,Neutrophils,Irak2
5.012230420038195e-198,2.3186915187313897,0.953,0.487,9.6846316175978e-194,Neutrophils,Plek
1.3953076659017555e-196,1.655858715300877,0.77,0.285,2.696013472055372e-192,Neutrophils,Grina
2.5853466492264e-194,1.6506952596496873,0.854,0.305,4.99540679563525e-190,Neutrophils,Lilrb4a
3.6424863418646625e-194,1.131902600964509,0.587,0.128,7.038012109750901e-190,Neutrophils,Emb
2.3562219322456106e-193,1.2430034946313067,0.533,0.104,4.552692017484969e-189,Neutrophils,Plbd1
2.4816211790110596e-192,1.4867661084359982,0.707,0.201,4.7949884420851694e-188,Neutrophils,Lst1
8.396451206155025e-191,1.0876030978216273,0.448,0.08,1.622362302053274e-186,Neutrophils,Fgd3
1.159717163863091e-190,2.0960221609854965,0.984,0.638,2.2408055040162644e-186,Neutrophils,Dennd4a
4.368548912259047e-189,1.3511068775644697,0.653,0.176,8.44091020826693e-185,Neutrophils,Selplg
7.395896646720384e-189,1.6250840090023186,0.728,0.227,1.4290351500793126e-184,Neutrophils,Ncf1
7.238871271146767e-188,0.8358110551412914,0.437,0.074,1.3986947070109785e-183,Neutrophils,Hcst
1.753600068812878e-187,1.7821242627300506,0.763,0.274,3.388306052960243e-183,Neutrophils,Gpcpd1
3.0982153832446815e-187,1.0911858159473464,0.394,0.062,5.986371763505374e-183,Neutrophils,Gfod1
2.2649728537185445e-185,1.0641400628014137,0.43,0.074,4.376380547954972e-181,Neutrophils,Sh2b2
3.997109073445389e-185,1.4236390429088837,0.676,0.195,7.72321415171118e-181,Neutrophils,Emilin2
3.3421340281667738e-183,1.0997146126020108,0.469,0.089,6.457671369223841e-179,Neutrophils,Pip5k1b
7.112323723010052e-180,1.5732252198434697,0.854,0.344,1.374243189760002e-175,Neutrophils,Gmfg
3.23686182601041e-178,1.6924440649411587,0.965,0.485,6.254264420217314e-174,Neutrophils,Alox5ap
4.162748936883159e-178,3.8204855698163236,0.653,0.194,8.04326349584564e-174,Neutrophils,G0s2
6.570944383738024e-176,1.760980757123661,0.859,0.346,1.269637873825861e-171,Neutrophils,Slfn2
5.4299249929215845e-174,1.2062744132898127,0.631,0.175,1.0491701071323086e-169,Neutrophils,Ncf4
9.784430717481905e-174,1.4022674805407747,0.685,0.209,1.890547703231854e-169,Neutrophils,Trib1
5.375159743510431e-173,1.9026859465791315,0.991,0.859,1.0385883656410855e-168,Neutrophils,Txn1
1.0074971242241475e-172,2.0992956176851814,0.908,0.622,1.9466859434258978e-168,Neutrophils,Kpna4
8.923752520556012e-171,1.0732778769454403,0.458,0.092,1.7242474620218328e-166,Neutrophils,Dmxl2
1.7619349598512106e-169,1.548415976011166,0.784,0.284,3.404410729424509e-165,Neutrophils,Mir142hg
2.8338960388798714e-169,1.9297513876910046,0.904,0.64,5.475653926323688e-165,Neutrophils,Taldo1
1.1099518951807505e-168,2.0602504607461087,0.772,0.335,2.144649051868246e-164,Neutrophils,Resf1
1.335339583930639e-166,1.4634517366881394,0.716,0.263,2.5801431440707806e-162,Neutrophils,Vasp
4.7852459166335916e-164,2.7093822811913886,0.657,0.207,9.246052160119425e-160,Neutrophils,Ccrl2
4.44574834675669e-163,1.7600158133872978,0.953,0.64,8.590074955603277e-159,Neutrophils,Neat1
7.247520865072206e-159,1.3148033132757788,0.69,0.222,1.4003659815492516e-154,Neutrophils,Cd300a
8.592649605791723e-159,1.4377039681339454,0.664,0.208,1.660271756831077e-154,Neutrophils,Gm26740
5.2143773673018475e-158,1.7682133682036418,0.911,0.679,1.007521994910063e-153,Neutrophils,Rab7
5.875825813490554e-158,1.2482937451580574,0.585,0.154,1.1353270636826449e-153,Neutrophils,Vps37b
2.82036771938441e-157,1.1650945204604715,0.566,0.151,5.449514507394557e-153,Neutrophils,Abr
3.497416349877337e-157,1.199230985997196,0.592,0.162,6.75770787123299e-153,Neutrophils,Slc15a3
7.387949560934699e-156,1.7775045830367047,0.681,0.249,1.4274996141638027e-151,Neutrophils,Suco
3.6570809829108005e-155,2.553186552118577,0.984,0.511,7.066211875180248e-151,Neutrophils,Cxcl2
5.005728440493907e-155,1.5111894666927665,0.744,0.28,9.672068492722327e-151,Neutrophils,Adgre5
2.999326949011855e-154,0.6553266529404318,0.331,0.05,5.795299530880706e-150,Neutrophils,Spata13
6.86092295760903e-154,1.9447636845581642,0.859,0.459,1.3256675338692168e-149,Neutrophils,Rab8b
5.04939795193231e-153,1.5286832487505189,0.789,0.331,9.756446722723608e-149,Neutrophils,Hmgb2
1.9190967893703663e-152,0.9705916217576416,0.507,0.122,3.708078816421422e-148,Neutrophils,Fmnl1
6.900167455656604e-152,0.5819468712025397,0.308,0.043,1.333250355781969e-147,Neutrophils,Cyfip2
5.826099738682448e-151,0.8600730142181785,0.441,0.091,1.1257189915082226e-146,Neutrophils,Glipr1
2.429588053626401e-150,1.6844691427204883,0.728,0.277,4.694450037216932e-146,Neutrophils,Gda
4.1505082328264645e-150,1.1620182927076308,0.566,0.163,8.019612007467294e-146,Neutrophils,Iqsec1
1.0928787079729316e-147,1.2201847910299402,0.667,0.215,2.1116602395452983e-143,Neutrophils,Cd300ld
3.1123987829784717e-147,1.4203173267066955,0.763,0.29,6.013776928471003e-143,Neutrophils,Pla2g7
4.2181963420901385e-146,1.3494565523293098,0.615,0.189,8.150398972186565e-142,Neutrophils,Igsf6
1.0331614218912735e-143,1.4091438028592258,0.721,0.264,1.9962744993783187e-139,Neutrophils,Nfkbid
6.666088234900126e-142,1.0120914172251942,0.507,0.13,1.2880215687474023e-137,Neutrophils,AB124611
1.1364546349109746e-141,1.2568348001273661,0.613,0.193,2.1958576455749854e-137,Neutrophils,Cd33
4.2033383291784153e-141,1.1377234385084867,1,0.986,8.121690319638534e-137,Neutrophils,H3f3a
7.233265524688532e-141,1.3342198856364815,0.695,0.251,1.397611564680318e-136,Neutrophils,Syk
5.212933165145176e-139,1.0123998483924495,0.467,0.112,1.0072429461693509e-134,Neutrophils,Klhl2
7.788815562842844e-139,1.761531106561741,0.599,0.204,1.5049549430524943e-134,Neutrophils,Fbxl5
1.549757506557739e-138,0.9095598570633494,0.369,0.069,2.9944414541708634e-134,Neutrophils,Cd80
2.671582705548504e-137,0.8757342887663807,0.296,0.045,5.16203210366082e-133,Neutrophils,Rsad2
3.585025949609692e-137,1.32364772393655,0.554,0.161,6.926987139835847e-133,Neutrophils,Pag1
6.917177036598242e-137,1.4282589454124972,0.803,0.348,1.3365369470115123e-132,Neutrophils,Spi1
4.533453526857271e-136,1.4003849576239706,0.784,0.353,8.759538904593619e-132,Neutrophils,Rabgef1
9.881890154711785e-136,1.3390364772344223,0.998,0.989,1.9093788156934112e-131,Neutrophils,Actg1
1.206978345861427e-135,1.511027689127532,0.857,0.485,2.332123559873449e-131,Neutrophils,Cmip
1.4400682052334063e-135,1.4948670366258008,0.62,0.21,2.782499786151988e-131,Neutrophils,Abtb2
9.741823540084672e-135,1.3057105669722793,0.744,0.301,1.88231514441516e-130,Neutrophils,Cd53
1.5722894002693864e-134,1.0556711588550551,0.521,0.135,3.0379775792005085e-130,Neutrophils,Atp8b4
2.3750464613571224e-133,1.0426234891257908,0.528,0.148,4.589064772634232e-129,Neutrophils,Nfam1
1.705056128729114e-132,1.078852733011853,0.437,0.102,3.294509451930394e-128,Neutrophils,Dgat1
7.689012088856945e-132,2.2859294275480457,0.948,0.712,1.485670915808939e-127,Neutrophils,Gadd45b
2.1545060214831892e-129,1.477919576722568,0.531,0.159,4.162936534709818e-125,Neutrophils,Il15
2.8974331105742516e-129,0.7284654354121063,0.354,0.069,5.598420256251569e-125,Neutrophils,Sephs2
2.0532274021686063e-128,1.0712916660773282,0.357,0.07,3.967245986470181e-124,Neutrophils,Gk
6.872356792337316e-126,1.2569891100286639,0.523,0.161,1.327876779415416e-121,Neutrophils,Cpne2
2.9141088411576685e-125,0.8025776128783371,0.415,0.092,5.630641102884847e-121,Neutrophils,Tspan13
2.288723433752217e-124,1.4062317625648906,0.918,0.635,4.422271418696034e-120,Neutrophils,Nfe2l2
2.6901264846234088e-124,1.317685478689297,0.998,0.834,5.19786239358935e-120,Neutrophils,Btg2
2.220695181679597e-123,1.3096725101368667,0.887,0.684,4.290827230041317e-119,Neutrophils,Ostf1
3.837711327181617e-123,1.171796231634374,0.653,0.232,7.415225826380321e-119,Neutrophils,Itgam
7.005810997832046e-123,1.1554276027937984,0.528,0.16,1.3536628010011078e-118,Neutrophils,Ezr
3.353488420398203e-120,1.3354783471502032,0.977,0.856,6.479610325893407e-116,Neutrophils,Pnrc1
3.6169089947130524e-120,0.6837064111085223,0.34,0.067,6.98859155958456e-116,Neutrophils,Bst1
4.0697948185374994e-120,1.508179734691162,0.819,0.545,7.863657548378156e-116,Neutrophils,Ndel1
1.341014078435838e-119,1.2334785254645497,0.977,0.787,2.591107402353726e-115,Neutrophils,Iqgap1
2.396204264683649e-119,1.5294748788343204,0.913,0.735,4.629945880221747e-115,Neutrophils,Prdx5
2.425886797948066e-118,0.677929106236234,0.352,0.071,4.687298470995253e-114,Neutrophils,Cass4
6.675474846017646e-118,1.0453453987121972,0.624,0.204,1.2898352497475296e-113,Neutrophils,Cd300c2
3.6087065967276384e-117,1.2731233640690658,0.664,0.293,6.972742886197142e-113,Neutrophils,March7
7.632834933466763e-117,1.2489549881896587,0.66,0.266,1.474816365844448e-112,Neutrophils,Apbb1ip
1.349674581867535e-116,1.2114234761291605,0.678,0.311,2.607841227084451e-112,Neutrophils,Adipor1
3.901015435651615e-116,2.1353757956515103,0.993,0.896,7.537542024766051e-112,Neutrophils,Nfkbia
9.839440272895335e-116,1.2109161359484046,0.458,0.122,1.9011766495288367e-111,Neutrophils,Ptk2b
2.387730554427202e-115,1.1683180049705095,0.655,0.241,4.6135729772642394e-111,Neutrophils,Neurl3
1.9446965413498932e-114,1.2051352367399835,0.538,0.17,3.7575426571962635e-110,Neutrophils,Rab20
2.3165631437464385e-114,1.1997532862139113,0.96,0.871,4.4760633063468686e-110,Neutrophils,Map1lc3b
6.315647711179525e-114,0.9924534574943387,0.514,0.154,1.220309450754108e-109,Neutrophils,Chd7
9.159262238928681e-114,0.8544640686169438,0.394,0.092,1.7697526498057997e-109,Neutrophils,Csf2rb
2.586447126249119e-112,1.2015189561463058,0.8,0.383,4.9975331373385475e-108,Neutrophils,Dock2
5.481910395888466e-111,1.053956776307598,1,0.999,1.0592147266935694e-106,Neutrophils,Tmsb4x
1.538104982752618e-110,1.5054414414083648,0.772,0.44,2.971926447674608e-106,Neutrophils,Mapkapk2
1.0226179208859247e-109,1.178031541180251,1,0.549,1.9759023467357837e-105,Neutrophils,Fcer1g
2.408372276274682e-109,1.1852116664084025,0.58,0.209,4.653456912217941e-105,Neutrophils,Myo1f
1.0550903884943785e-108,1.5388434186202673,0.789,0.493,2.038645648648838e-104,Neutrophils,Sik3
2.11272408040014e-108,1.004100762814932,0.566,0.198,4.08220546814915e-104,Neutrophils,Itgb2
5.1901681330760846e-108,0.9896023144366379,0.455,0.128,1.002844286672961e-103,Neutrophils,Gla
9.84971535370718e-108,1.3015599415622479,0.505,0.166,1.9031620006433013e-103,Neutrophils,Msra
2.5282198466271845e-107,0.7812787740408285,0.352,0.076,4.885026387653046e-103,Neutrophils,Dusp5
1.7624722515322194e-104,1.191169091436286,0.561,0.198,3.405448884410554e-100,Neutrophils,Cers6
2.7696312371910006e-104,0.924398229790216,0.549,0.192,5.351481476500452e-100,Neutrophils,Gpsm3
2.0120952220826514e-103,1.2573646570872559,0.869,0.565,3.8877703881080995e-99,Neutrophils,Stk17b
4.1560781795284795e-103,1.157399100308404,0.589,0.215,8.030374258484929e-99,Neutrophils,Lcp2
4.856683495693775e-103,1.2171510274097255,0.636,0.281,9.384083850379512e-99,Neutrophils,Anxa11
6.422937374792561e-103,0.713822445207495,0.385,0.094,1.2410399595574187e-98,Neutrophils,Mbp
8.276204647008633e-103,0.9883249419980611,0.526,0.177,1.599128261895008e-98,Neutrophils,Pirb
1.8458984598944692e-101,1.1662972591597778,0.585,0.214,3.5666450042080934e-97,Neutrophils,Tlr2
2.1814961560850474e-101,0.8914737366226456,0.406,0.109,4.2150868727875287e-97,Neutrophils,Slc25a33
2.4951991934240335e-101,1.295486855020938,0.737,0.442,4.821223881533918e-97,Neutrophils,Snap23
3.111581807301974e-101,1.1995832778457671,0.622,0.257,6.012198368068874e-97,Neutrophils,Csrnp1
1.2436701524817482e-100,1.389041724300578,0.648,0.276,2.403019468625234e-96,Neutrophils,Ell2
9.043291921409216e-99,1.5977283210717848,0.57,0.209,1.7473448650546887e-94,Neutrophils,Basp1
2.3631412635146935e-98,0.9627732940132406,0.455,0.137,4.566061549363091e-94,Neutrophils,Gsap
2.7664767506327298e-98,1.004530930419246,0.577,0.234,5.34538637757256e-94,Neutrophils,Rhog
3.883004474905598e-98,0.9675185232466672,0.315,0.068,7.502741246412596e-94,Neutrophils,F630028O10Rik
7.017432917250882e-98,0.9323032278314102,0.484,0.146,1.3559083882712153e-93,Neutrophils,Mpeg1
8.814939400807886e-98,1.5621398540148312,0.655,0.313,1.7032225910240998e-93,Neutrophils,Nedd9
1.3240614016690137e-97,0.41379236240220085,0.272,0.049,2.558351440304868e-93,Neutrophils,Pilrb2
2.1490619950836395e-97,1.0886778804291688,0.969,0.823,4.152417586900608e-93,Neutrophils,Sdcbp
2.5468727114913313e-97,1.1451588090893183,0.885,0.684,4.921067453143551e-93,Neutrophils,Actr3
5.791550277106128e-97,1.321892322561542,0.991,0.833,1.119043344542446e-92,Neutrophils,Zfp36
5.949584019528621e-97,0.9226613518648472,0.592,0.204,1.1495786242533201e-92,Neutrophils,Lgals3
1.9564563302330892e-96,1.072408073655843,0.469,0.148,3.780264921276375e-92,Neutrophils,Cd84
1.0876374461379325e-95,1.2442841166870364,0.779,0.411,2.1015330734277133e-91,Neutrophils,Lyn
2.7315128253583255e-95,0.47727908606170577,0.293,0.058,5.277829081157356e-91,Neutrophils,Dedd2
3.242289412163923e-95,0.7798838773495453,1,0.998,6.264751602183131e-91,Neutrophils,Eif1
1.2034952427862977e-94,0.48228073651652764,0.254,0.044,2.3253935081116843e-90,Neutrophils,Stat4
3.270984816276799e-94,1.4062619075739846,0.573,0.243,6.320196862010031e-90,Neutrophils,N4bp1
4.943947832029415e-94,0.8523311544770137,0.338,0.077,9.552696001047235e-90,Neutrophils,Rgcc
6.874082357005407e-94,1.7867211972912227,0.676,0.337,1.3282101930205847e-89,Neutrophils,Tnfaip3
1.5958707589522533e-93,0.8031172638134727,1,0.999,3.083541480447544e-89,Neutrophils,Actb
6.897608786313238e-93,1.2089563362126903,0.7,0.378,1.332755969691444e-88,Neutrophils,Sde2
1.7036992780024612e-91,1.161321702187155,0.608,0.281,3.2918877449563556e-87,Neutrophils,Nadk
8.568762438423657e-91,1.484137400817962,0.948,0.752,1.655656278352219e-86,Neutrophils,Nfkbiz
1.5550525159663233e-90,0.9378332678215098,1,0.992,3.00467247135013e-86,Neutrophils,H3f3b
8.531052997967209e-90,1.2034310731708788,0.995,0.965,1.6483700602672242e-85,Neutrophils,Ifitm2
3.1636086756623484e-89,1.2795878936849472,0.974,0.884,6.112724683114789e-85,Neutrophils,Spag9
1.270898838482472e-88,0.9142488007403431,0.451,0.147,2.4556307357158323e-84,Neutrophils,Irak3
1.3634757863709244e-88,0.9902181473268474,0.498,0.176,2.6345079144259e-84,Neutrophils,Ptpre
1.7293960565413403e-88,0.8128445390332926,0.397,0.115,3.341539060449178e-84,Neutrophils,Rab32
1.9271614409167614e-88,1.1122691510062706,0.676,0.377,3.7236613361393665e-84,Neutrophils,Cap1
2.6071172717746165e-88,1.1536262239824875,0.39,0.106,5.037471992522914e-84,Neutrophils,Dusp2
1.756404786657608e-86,1.0288466548445756,0.57,0.226,3.3937253287798305e-82,Neutrophils,Arhgap26
3.490447235101918e-86,1.1671063448604264,0.458,0.152,6.744242147663925e-82,Neutrophils,Cks2
8.09796786880188e-86,1.0085904385016573,0.93,0.631,1.564689351609899e-81,Neutrophils,Ier5
1.1320786497378054e-85,1.4150703302996808,0.8,0.467,2.1874023670233874e-81,Neutrophils,Arhgap15
2.5082653750767673e-85,0.9413544687067574,0.988,0.909,4.84647035772333e-81,Neutrophils,Arpc3
1.3128572060397284e-84,1.037177617650348,0.873,0.743,2.5367026935099632e-80,Neutrophils,Ube2b
1.5450492256501926e-84,1.3661672252119772,0.751,0.44,2.985344113801302e-80,Neutrophils,Pde4b
5.860310816355603e-84,1.073171206972791,0.432,0.14,1.1323292559362295e-79,Neutrophils,Oasl2
3.3068659977599706e-83,0.5091194174121649,0.254,0.049,6.389526480871815e-79,Neutrophils,Slc40a1
1.1794792632474986e-82,0.80128197661396106,0.451,0.153,2.278989832446817e-78,Neutrophils,Cd82
7.43747868925145e-82,1.3606941453882502,0.803,0.636,1.4370696323371651e-77,Neutrophils,Ddx6
9.983776191351566e-82,1.1770183825957607,1,0.999,1.9290652356929496e-77,Neutrophils,Fth1
1.2473021737691874e-81,0.7869150120383512,1,0.969,2.4100372601568238e-77,Neutrophils,Ddx5
1.247519629929671e-81,1.128380681869015,0.786,0.539,2.4104574289501103e-77,Neutrophils,Skap2
1.6144266840696108e-81,0.45238166786236667,0.27,0.056,3.119395238959302e-77,Neutrophils,Tlr13
2.6785144795760617e-81,1.0111537410994638,0.57,0.248,5.1754256774368666e-77,Neutrophils,Fem1c
1.746711416400099e-80,0.7617946783807256,0.347,0.095,3.374995798768271e-76,Neutrophils,Smim3
6.517006336668922e-80,1.1343539439086217,0.671,0.349,1.2592159643711692e-75,Neutrophils,Efhd2
1.407914838345294e-79,1.0203999476341834,0.469,0.169,2.720373050650777e-75,Neutrophils,Rtp4
2.5727067881360824e-79,1.1919415111170601,0.408,0.125,4.970984056036539e-75,Neutrophils,Malt1
1.1295699202612377e-78,0.9201511220820824,1,0.923,2.1825549999287636e-74,Neutrophils,Junb
1.6586787281508902e-78,0.32620832372900904,0.254,0.051,3.20489903853315e-74,Neutrophils,Itprip
5.149814153592116e-78,0.7840212827580677,0.378,0.114,9.950470907570687e-74,Neutrophils,Pnpla7
9.345779021732368e-78,0.9831586117658286,0.962,0.855,1.8057914225791282e-73,Neutrophils,Ctsd
1.547154033315818e-77,0.3777434125107912,0.27,0.058,2.9894110231728236e-73,Neutrophils,Apobr
1.5774459391873421e-77,1.153585904590593,0.641,0.358,3.0479410436977824e-73,Neutrophils,Prr13
2.02246708823877e-77,0.9603577244241321,0.547,0.235,3.907810907894952e-73,Neutrophils,Arih2
3.1404213562460985e-77,0.9777077477983691,0.995,0.703,6.067922144538711e-73,Neutrophils,Cd9
4.858532034761081e-77,0.48452614705345554,0.268,0.058,9.38765559756536e-73,Neutrophils,Slc22a15
7.291994700683141e-77,0.6973785449471679,0.338,0.093,1.4089592160659965e-72,Neutrophils,Glipr2
1.7235079886981924e-76,1.1554311610673587,0.803,0.436,3.330162135762647e-72,Neutrophils,Ccl6
2.3705852304878887e-75,0.8307780228831994,0.998,0.957,4.580444782348699e-71,Neutrophils,H2-D1
3.7752826855529195e-75,1.180479515883348,0.692,0.369,7.29460120502535e-71,Neutrophils,Inpp5d
4.3820199697114025e-75,1.0591474853788625,0.566,0.271,8.466938985476372e-71,Neutrophils,Usp32
3.979917307448549e-74,1.5307795066339036,0.688,0.45,7.689996221452087e-70,Neutrophils,Cdk2ap2
1.5216953048976432e-73,1.0125121682191864,0.507,0.203,2.9402196681232264e-69,Neutrophils,Gtdc1
1.5220870500837482e-73,1.0015280723099211,0.312,0.082,2.940976598171818e-69,Neutrophils,Clec4n
2.0071777145524983e-73,0.8552382237428495,0.995,0.952,3.8782687800583374e-69,Neutrophils,Pfn1
1.4266835913144673e-72,1.61951168818992,0.662,0.329,2.756638035137814e-68,Neutrophils,Wfdc17
3.4252757109784433e-71,0.9542722580846907,0.819,0.516,6.618317728752548e-67,Neutrophils,Kdm6b
3.680629159061695e-71,1.5143923006020745,0.272,0.065,7.111711661139007e-67,Neutrophils,Thbs1
5.2550038168766384e-71,0.978040473331464,0.932,0.778,1.0153718374969041e-66,Neutrophils,Picalm
1.1119490021910524e-70,1.2832661627296673,0.582,0.306,2.1485078620335515e-66,Neutrophils,Braf
1.5434007162321367e-70,1.0486214507373868,0.721,0.44,2.9821588639037343e-66,Neutrophils,Fam49b
2.166836294579737e-70,0.8087340544871446,0.469,0.185,4.1867610883869677e-66,Neutrophils,Ogfrl1
2.7287893060530972e-70,1.6837297399235394,0.477,0.199,5.272566697155794e-66,Neutrophils,Csf1
3.705741516234383e-69,0.8696998439478639,0.662,0.331,7.160233757668074e-65,Neutrophils,Cotl1
3.9373211260719005e-69,0.9890421476190291,0.533,0.232,7.607691879796126e-65,Neutrophils,Lrrc8d
5.900287953467826e-69,0.8838065010795835,0.446,0.172,1.1400536383690535e-64,Neutrophils,Zc3h12a
3.779834077022075e-68,1.1553998743814973,0.786,0.58,7.303395403622054e-64,Neutrophils,Erbin
6.573185854351512e-67,1.0573382089867822,0.721,0.537,1.2700709707777993e-62,Neutrophils,Ppp1r2
1.5690883493477226e-66,2.641079478910387,0.495,0.193,3.0317925086096697e-62,Neutrophils,Ccl3
2.121205462889222e-66,0.7825026023395967,0.969,0.792,4.098593195394555e-62,Neutrophils,Ccnl1
5.70412501189877e-66,0.973882520936523,0.542,0.243,1.1021510347990804e-61,Neutrophils,Optn
6.693930873371417e-66,0.9432611204291634,0.796,0.563,1.293401323352825e-61,Neutrophils,Tut7
1.1782335392342375e-65,0.7930297418621679,0.465,0.186,2.2765828445083935e-61,Neutrophils,Ptpn6
1.1515223036970638e-64,1.1312319498114454,0.885,0.793,2.2249713952034668e-60,Neutrophils,Mbnl2
1.166907406799449e-64,0.7292091431387536,0.333,0.102,2.2546984914178953e-60,Neutrophils,Isg20
1.9528038839159404e-64,1.062458257938871,0.631,0.362,3.77320766450238e-60,Neutrophils,Samhd1
2.6494468489073168e-64,0.7870002138392187,0.979,0.851,5.119261201458718e-60,Neutrophils,Rap1b
1.723533888438978e-63,0.8698351505918103,0.857,0.744,3.330212179241793e-59,Neutrophils,Srsf5
4.362254583768835e-63,0.9794001777206722,0.58,0.325,8.428748306758144e-59,Neutrophils,Ccpg1
5.474509360909492e-63,0.847302960071687,0.484,0.218,1.057784698714932e-58,Neutrophils,Rlf
1.5175460042590516e-62,1.0533723349858422,0.96,0.764,2.9322023894293396e-58,Neutrophils,Klf2
2.891790666676965e-62,1.2137971714446705,0.69,0.483,5.5875179261532316e-58,Neutrophils,Igf1r
1.2641437563324482e-61,0.9370230589900936,0.754,0.545,2.4425785659855564e-57,Neutrophils,Etf1
3.9988042491438394e-61,0.9044528384198183,0.786,0.645,7.726489570195727e-57,Neutrophils,Arpc5
5.949065589507107e-61,0.995807671649814,0.585,0.285,1.1494784532045633e-56,Neutrophils,Lpin2
6.91222229365746e-61,0.9107606695016968,0.756,0.409,1.3355795915804945e-56,Neutrophils,C5ar1
1.37949019727051e-60,0.927844902606634,0.514,0.254,2.6654509591660796e-56,Neutrophils,Raf1
2.615726797888387e-60,0.5723884102655643,0.293,0.082,5.0541073188799415e-56,Neutrophils,Pmaip1
4.3359783512296163e-60,0.997288260030258,0.683,0.455,8.377977370245865e-56,Neutrophils,Zyx
1.6940789382423304e-59,0.9922098485746622,0.758,0.59,3.273299324471831e-55,Neutrophils,Myh9
6.266442372722765e-59,0.9841332710930764,0.746,0.599,1.2108019952574926e-54,Neutrophils,Mrpl33
1.5585380453344703e-58,0.5941996237079917,0.319,0.099,3.011407211195264e-54,Neutrophils,Rnf144a
2.0953017798656334e-58,1.000535640007746,0.535,0.269,4.0485420990563766e-54,Neutrophils,Trim30a
5.519070193905795e-58,0.8606239581741457,0.681,0.375,1.0663947428664778e-53,Neutrophils,Fyb
9.745159848346706e-58,0.7343563037841593,0.394,0.146,1.8829597858975505e-53,Neutrophils,Hck
6.807624388971342e-57,0.8076929040890208,1,0.909,1.3153691844370427e-52,Neutrophils,Cmss1
